SiteID, 34476.0,Site Timezone,-8.0,Data Timezone,-8.0
Longitude, -118.467361
Latitude, 34.983253
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,1,1,0,0,2.066
2011,1,1,0,5,2.05
2011,1,1,0,10,1.986
2011,1,1,0,15,1.919
2011,1,1,0,20,1.84
2011,1,1,0,25,1.7510000000000001
2011,1,1,0,30,1.663
2011,1,1,0,35,1.608
2011,1,1,0,40,1.602
2011,1,1,0,45,1.614
2011,1,1,0,50,1.623
2011,1,1,0,55,1.6540000000000001
2011,1,1,1,0,1.684
2011,1,1,1,5,1.666
2011,1,1,1,10,1.605
2011,1,1,1,15,1.5130000000000001
2011,1,1,1,20,1.437
2011,1,1,1,25,1.437
2011,1,1,1,30,1.474
2011,1,1,1,35,1.474
2011,1,1,1,40,1.492
2011,1,1,1,45,1.602
2011,1,1,1,50,1.721
2011,1,1,1,55,1.834
2011,1,1,2,0,1.95
2011,1,1,2,5,2.02
2011,1,1,2,10,2.023
2011,1,1,2,15,1.983
2011,1,1,2,20,1.947
2011,1,1,2,25,1.931
2011,1,1,2,30,1.895
2011,1,1,2,35,1.815
2011,1,1,2,40,1.736
2011,1,1,2,45,1.718
2011,1,1,2,50,1.733
2011,1,1,2,55,1.754
2011,1,1,3,0,1.77
2011,1,1,3,5,1.77
2011,1,1,3,10,1.797
2011,1,1,3,15,1.818
2011,1,1,3,20,1.803
2011,1,1,3,25,1.7670000000000001
2011,1,1,3,30,1.727
2011,1,1,3,35,1.663
2011,1,1,3,40,1.623
2011,1,1,3,45,1.605
2011,1,1,3,50,1.59
2011,1,1,3,55,1.6380000000000001
2011,1,1,4,0,1.687
2011,1,1,4,5,1.684
2011,1,1,4,10,1.614
2011,1,1,4,15,1.544
2011,1,1,4,20,1.556
2011,1,1,4,25,1.623
2011,1,1,4,30,1.699
2011,1,1,4,35,1.7570000000000001
2011,1,1,4,40,1.782
2011,1,1,4,45,1.7730000000000001
2011,1,1,4,50,1.748
2011,1,1,4,55,1.706
2011,1,1,5,0,1.693
2011,1,1,5,5,1.73
2011,1,1,5,10,1.758
2011,1,1,5,15,1.819
2011,1,1,5,20,1.877
2011,1,1,5,25,1.919
2011,1,1,5,30,1.965
2011,1,1,5,35,1.977
2011,1,1,5,40,1.959
2011,1,1,5,45,1.9040000000000001
2011,1,1,5,50,1.831
2011,1,1,5,55,1.77
2011,1,1,6,0,1.727
2011,1,1,6,5,1.739
2011,1,1,6,10,1.7790000000000001
2011,1,1,6,15,1.837
2011,1,1,6,20,1.861
2011,1,1,6,25,1.816
2011,1,1,6,30,1.748
2011,1,1,6,35,1.669
2011,1,1,6,40,1.575
2011,1,1,6,45,1.495
2011,1,1,6,50,1.5010000000000001
2011,1,1,6,55,1.51
2011,1,1,7,0,1.459
2011,1,1,7,5,1.37
2011,1,1,7,10,1.312
2011,1,1,7,15,1.333
2011,1,1,7,20,1.373
2011,1,1,7,25,1.3820000000000001
2011,1,1,7,30,1.3
2011,1,1,7,35,1.1440000000000001
2011,1,1,7,40,0.973
2011,1,1,7,45,0.833
2011,1,1,7,50,0.784
2011,1,1,7,55,0.906
2011,1,1,8,0,1.056
2011,1,1,8,5,1.1380000000000001
2011,1,1,8,10,1.1440000000000001
2011,1,1,8,15,1.141
2011,1,1,8,20,1.175
2011,1,1,8,25,1.214
2011,1,1,8,30,1.239
2011,1,1,8,35,1.248
2011,1,1,8,40,1.309
2011,1,1,8,45,1.434
2011,1,1,8,50,1.599
2011,1,1,8,55,1.709
2011,1,1,9,0,1.739
2011,1,1,9,5,1.663
2011,1,1,9,10,1.5290000000000001
2011,1,1,9,15,1.422
2011,1,1,9,20,1.358
2011,1,1,9,25,1.33
2011,1,1,9,30,1.355
2011,1,1,9,35,1.3820000000000001
2011,1,1,9,40,1.461
2011,1,1,9,45,1.6260000000000001
2011,1,1,9,50,1.727
2011,1,1,9,55,1.776
2011,1,1,10,0,1.849
2011,1,1,10,5,1.959
2011,1,1,10,10,2.032
2011,1,1,10,15,1.998
2011,1,1,10,20,1.873
2011,1,1,10,25,1.745
2011,1,1,10,30,1.69
2011,1,1,10,35,1.782
2011,1,1,10,40,1.889
2011,1,1,10,45,1.947
2011,1,1,10,50,1.956
2011,1,1,10,55,2.029
2011,1,1,11,0,2.246
2011,1,1,11,5,2.5540000000000003
2011,1,1,11,10,2.718
2011,1,1,11,15,2.654
2011,1,1,11,20,2.45
2011,1,1,11,25,2.31
2011,1,1,11,30,2.346
2011,1,1,11,35,2.551
2011,1,1,11,40,2.77
2011,1,1,11,45,2.895
2011,1,1,11,50,2.853
2011,1,1,11,55,2.7800000000000002
2011,1,1,12,0,2.725
2011,1,1,12,5,2.694
2011,1,1,12,10,2.661
2011,1,1,12,15,2.6
2011,1,1,12,20,2.499
2011,1,1,12,25,2.371
2011,1,1,12,30,2.1510000000000002
