0.026702942361950827 0.006952841596130593 0.008968158000806126 0.0009068923821039904 0.003627569528415962 0.060056428859330914 0.0886739218057235 0.2522168480451431 0.4833736396614268 0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066
0.006952841596130593 0.008968158000806126 0.0009068923821039904 0.003627569528415962 0.060056428859330914 0.0886739218057235 0.2522168480451431 0.4833736396614268 0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066 0.2526199113260782
0.008968158000806126 0.0009068923821039904 0.003627569528415962 0.060056428859330914 0.0886739218057235 0.2522168480451431 0.4833736396614268 0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066 0.2526199113260782 0.4582829504232165
0.0009068923821039904 0.003627569528415962 0.060056428859330914 0.0886739218057235 0.2522168480451431 0.4833736396614268 0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066 0.2526199113260782 0.4582829504232165 0.34058847239016526
0.003627569528415962 0.060056428859330914 0.0886739218057235 0.2522168480451431 0.4833736396614268 0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066 0.2526199113260782 0.4582829504232165 0.34058847239016526 0.5379887142281339
0.060056428859330914 0.0886739218057235 0.2522168480451431 0.4833736396614268 0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066 0.2526199113260782 0.4582829504232165 0.34058847239016526 0.5379887142281339 0.5751713018943975
0.0886739218057235 0.2522168480451431 0.4833736396614268 0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066 0.2526199113260782 0.4582829504232165 0.34058847239016526 0.5379887142281339 0.5751713018943975 0.6025796049979848
0.2522168480451431 0.4833736396614268 0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066 0.2526199113260782 0.4582829504232165 0.34058847239016526 0.5379887142281339 0.5751713018943975 0.6025796049979848 0.4521362353889561
0.4833736396614268 0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066 0.2526199113260782 0.4582829504232165 0.34058847239016526 0.5379887142281339 0.5751713018943975 0.6025796049979848 0.4521362353889561 0.42835550181378484
0.02962515114873035 0.12353889560661024 0.3364570737605804 0.2650141072148327 0.550584441757356 0.7284361144699718 0.431882305521967 0.11880290205562274 0.6823861346231359 0.25110842402257155 0.35620717452640066 0.2526199113260782 0.4582829504232165 0.34058847239016526 0.5379887142281339 0.5751713018943975 0.6025796049979848 0.4521362353889561 0.42835550181378484 0.47359935509875056
