SiteID, 10404.0,Site Timezone,-6.0,Data Timezone,-6.0
Longitude, -100.400452
Latitude, 32.381523
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,1,1,0,0,2.273
2011,1,1,0,5,2.395
2011,1,1,0,10,2.475
2011,1,1,0,15,2.527
2011,1,1,0,20,2.594
2011,1,1,0,25,2.694
2011,1,1,0,30,2.7680000000000002
2011,1,1,0,35,2.7560000000000002
2011,1,1,0,40,2.71
2011,1,1,0,45,2.676
2011,1,1,0,50,2.6790000000000003
2011,1,1,0,55,2.728
2011,1,1,1,0,2.774
2011,1,1,1,5,2.786
2011,1,1,1,10,2.749
2011,1,1,1,15,2.719
2011,1,1,1,20,2.704
2011,1,1,1,25,2.63
2011,1,1,1,30,2.521
2011,1,1,1,35,2.49
2011,1,1,1,40,2.469
2011,1,1,1,45,2.4010000000000002
2011,1,1,1,50,2.398
2011,1,1,1,55,2.484
2011,1,1,2,0,2.533
2011,1,1,2,5,2.478
2011,1,1,2,10,2.404
2011,1,1,2,15,2.459
2011,1,1,2,20,2.6790000000000003
2011,1,1,2,25,2.957
2011,1,1,2,30,3.0540000000000003
2011,1,1,2,35,2.957
2011,1,1,2,40,2.865
2011,1,1,2,45,2.81
2011,1,1,2,50,2.707
2011,1,1,2,55,2.536
2011,1,1,3,0,2.426
2011,1,1,3,5,2.337
2011,1,1,3,10,2.179
2011,1,1,3,15,2.023
2011,1,1,3,20,1.855
2011,1,1,3,25,1.703
2011,1,1,3,30,1.6380000000000001
2011,1,1,3,35,1.794
2011,1,1,3,40,2.23
2011,1,1,3,45,2.7920000000000003
2011,1,1,3,50,3.14
2011,1,1,3,55,3.097
2011,1,1,4,0,3.015
2011,1,1,4,5,3.219
2011,1,1,4,10,3.519
2011,1,1,4,15,3.604
2011,1,1,4,20,3.61
2011,1,1,4,25,3.732
2011,1,1,4,30,4.0040000000000004
2011,1,1,4,35,4.413
2011,1,1,4,40,4.816
2011,1,1,4,45,5.1450000000000005
2011,1,1,4,50,5.362
2011,1,1,4,55,5.457
2011,1,1,5,0,5.429
2011,1,1,5,5,5.219
2011,1,1,5,10,4.8500000000000005
2011,1,1,5,15,4.4590000000000005
2011,1,1,5,20,4.166
2011,1,1,5,25,3.955
2011,1,1,5,30,3.8120000000000003
2011,1,1,5,35,3.689
2011,1,1,5,40,3.497
2011,1,1,5,45,3.293
2011,1,1,5,50,3.21
2011,1,1,5,55,3.134
2011,1,1,6,0,2.991
2011,1,1,6,5,2.807
2011,1,1,6,10,2.7520000000000002
2011,1,1,6,15,2.814
2011,1,1,6,20,2.908
2011,1,1,6,25,2.966
2011,1,1,6,30,2.945
2011,1,1,6,35,2.875
2011,1,1,6,40,2.9050000000000002
2011,1,1,6,45,3.122
2011,1,1,6,50,3.476
2011,1,1,6,55,3.888
2011,1,1,7,0,4.276
2011,1,1,7,5,4.578
2011,1,1,7,10,4.825
2011,1,1,7,15,5.131
2011,1,1,7,20,5.494
2011,1,1,7,25,5.906
2011,1,1,7,30,6.269
2011,1,1,7,35,6.59
2011,1,1,7,40,6.916
2011,1,1,7,45,7.322
2011,1,1,7,50,7.618
2011,1,1,7,55,7.804
2011,1,1,8,0,8.177
2011,1,1,8,5,8.619
2011,1,1,8,10,8.951
2011,1,1,8,15,9.168000000000001
2011,1,1,8,20,9.195
2011,1,1,8,25,9.03
2011,1,1,8,30,8.826
2011,1,1,8,35,7.837
2011,1,1,8,40,7.751
2011,1,1,8,45,7.699
2011,1,1,8,50,7.446
2011,1,1,8,55,7.159
2011,1,1,9,0,6.955
2011,1,1,9,5,6.698
2011,1,1,9,10,6.408
2011,1,1,9,15,6.277
2011,1,1,9,20,6.396
2011,1,1,9,25,6.335
2011,1,1,9,30,6.143
2011,1,1,9,35,6.2010000000000005
2011,1,1,9,40,6.396
2011,1,1,9,45,6.6370000000000005
2011,1,1,9,50,6.888
2011,1,1,9,55,7.065
2011,1,1,10,0,7.11
2011,1,1,10,5,7.135
2011,1,1,10,10,7.178
2011,1,1,10,15,7.12
2011,1,1,10,20,6.772
2011,1,1,10,25,6.168
2011,1,1,10,30,5.558
2011,1,1,10,35,5.023
2011,1,1,10,40,4.654
2011,1,1,10,45,4.449
2011,1,1,10,50,4.373
2011,1,1,10,55,4.476
2011,1,1,11,0,4.65
2011,1,1,11,5,4.757
2011,1,1,11,10,4.83
2011,1,1,11,15,4.934
2011,1,1,11,20,4.989
2011,1,1,11,25,4.928
2011,1,1,11,30,4.922
2011,1,1,11,35,4.989
2011,1,1,11,40,4.955
2011,1,1,11,45,4.839
2011,1,1,11,50,4.7170000000000005
2011,1,1,11,55,4.644
2011,1,1,12,0,4.556
2011,1,1,12,5,4.373
2011,1,1,12,10,4.125
2011,1,1,12,15,3.915
2011,1,1,12,20,3.762
2011,1,1,12,25,3.656
2011,1,1,12,30,3.598
2011,1,1,12,35,3.549
2011,1,1,12,40,3.5580000000000003
2011,1,1,12,45,3.686
2011,1,1,12,50,3.912
2011,1,1,12,55,4.111
2011,1,1,13,0,4.104
2011,1,1,13,5,3.934
2011,1,1,13,10,3.882
2011,1,1,13,15,4.19
2011,1,1,13,20,4.6080000000000005
2011,1,1,13,25,4.6690000000000005
2011,1,1,13,30,4.471
2011,1,1,13,35,4.251
2011,1,1,13,40,4.046
2011,1,1,13,45,3.888
2011,1,1,13,50,3.634
2011,1,1,13,55,3.302
2011,1,1,14,0,2.994
2011,1,1,14,5,2.759
2011,1,1,14,10,2.594
2011,1,1,14,15,2.395
2011,1,1,14,20,2.197
2011,1,1,14,25,2.041
2011,1,1,14,30,1.858
2011,1,1,14,35,1.742
2011,1,1,14,40,1.635
2011,1,1,14,45,1.452
2011,1,1,14,50,1.2690000000000001
2011,1,1,14,55,1.159
2011,1,1,15,0,1.129
2011,1,1,15,5,1.114
2011,1,1,15,10,1.1380000000000001
2011,1,1,15,15,1.169
2011,1,1,15,20,1.181
2011,1,1,15,25,1.239
2011,1,1,15,30,1.312
2011,1,1,15,35,1.385
2011,1,1,15,40,1.465
2011,1,1,15,45,1.5130000000000001
2011,1,1,15,50,1.547
2011,1,1,15,55,1.629
2011,1,1,16,0,1.816
2011,1,1,16,5,2.084
2011,1,1,16,10,2.398
2011,1,1,16,15,2.737
2011,1,1,16,20,3.088
2011,1,1,16,25,3.448
2011,1,1,16,30,3.778
2011,1,1,16,35,3.955
2011,1,1,16,40,3.9
2011,1,1,16,45,3.7720000000000002
2011,1,1,16,50,3.738
2011,1,1,16,55,3.8080000000000003
2011,1,1,17,0,3.93
2011,1,1,17,5,4.089
2011,1,1,17,10,4.223
2011,1,1,17,15,4.415
2011,1,1,17,20,4.644
2011,1,1,17,25,4.785
2011,1,1,17,30,4.824
2011,1,1,17,35,4.846
2011,1,1,17,40,4.934
2011,1,1,17,45,5.075
2011,1,1,17,50,5.1690000000000005
2011,1,1,17,55,5.16
2011,1,1,18,0,5.13
2011,1,1,18,5,5.191
2011,1,1,18,10,5.303
2011,1,1,18,15,5.343
2011,1,1,18,20,5.255
2011,1,1,18,25,5.117
2011,1,1,18,30,5.007
2011,1,1,18,35,4.888
2011,1,1,18,40,4.708
2011,1,1,18,45,4.638
2011,1,1,18,50,4.766
2011,1,1,18,55,4.952
2011,1,1,19,0,5.096
2011,1,1,19,5,5.206
2011,1,1,19,10,5.325
2011,1,1,19,15,5.438
2011,1,1,19,20,5.581
2011,1,1,19,25,5.758
2011,1,1,19,30,5.938
2011,1,1,19,35,6.039
2011,1,1,19,40,5.99
2011,1,1,19,45,5.865
2011,1,1,19,50,5.804
2011,1,1,19,55,5.8340000000000005
2011,1,1,20,0,5.889
2011,1,1,20,5,5.972
2011,1,1,20,10,6.082
2011,1,1,20,15,6.194
2011,1,1,20,20,6.246
2011,1,1,20,25,6.231
2011,1,1,20,30,6.164
2011,1,1,20,35,6.115
2011,1,1,20,40,6.118
2011,1,1,20,45,6.075
2011,1,1,20,50,5.984
2011,1,1,20,55,5.929
2011,1,1,21,0,5.963
2011,1,1,21,5,6.033
2011,1,1,21,10,5.966
2011,1,1,21,15,5.529
2011,1,1,21,20,5.304
2011,1,1,21,25,5.053
2011,1,1,21,30,4.8180000000000005
2011,1,1,21,35,4.614
2011,1,1,21,40,4.391
2011,1,1,21,45,4.165
2011,1,1,21,50,4.046
2011,1,1,21,55,4.034
2011,1,1,22,0,4.055
2011,1,1,22,5,3.982
2011,1,1,22,10,3.769
2011,1,1,22,15,3.503
2011,1,1,22,20,3.234
2011,1,1,22,25,3.003
2011,1,1,22,30,2.865
2011,1,1,22,35,2.786
2011,1,1,22,40,2.725
2011,1,1,22,45,2.682
2011,1,1,22,50,2.6550000000000002
2011,1,1,22,55,2.612
2011,1,1,23,0,2.606
2011,1,1,23,5,2.636
2011,1,1,23,10,2.621
2011,1,1,23,15,2.618
2011,1,1,23,20,2.609
2011,1,1,23,25,2.584
2011,1,1,23,30,2.572
2011,1,1,23,35,2.594
2011,1,1,23,40,2.691
2011,1,1,23,45,2.859
2011,1,1,23,50,3.122
2011,1,1,23,55,3.5
2011,1,2,0,0,3.928
2011,1,2,0,5,4.337
2011,1,2,0,10,4.672
2011,1,2,0,15,4.886
2011,1,2,0,20,5.005
2011,1,2,0,25,5.158
2011,1,2,0,30,5.368
2011,1,2,0,35,5.609
2011,1,2,0,40,5.8260000000000005
2011,1,2,0,45,5.9910000000000005
2011,1,2,0,50,6.107
2011,1,2,0,55,6.259
2011,1,2,1,0,6.4910000000000005
2011,1,2,1,5,6.787
2011,1,2,1,10,7.135
2011,1,2,1,15,7.465
2011,1,2,1,20,7.745
2011,1,2,1,25,7.9590000000000005
2011,1,2,1,30,8.102
2011,1,2,1,35,8.2
2011,1,2,1,40,8.276
2011,1,2,1,45,8.411
2011,1,2,1,50,8.594
2011,1,2,1,55,8.746
2011,1,2,2,0,8.883000000000001
2011,1,2,2,5,8.972
2011,1,2,2,10,8.996
2011,1,2,2,15,9.042
2011,1,2,2,20,9.146
2011,1,2,2,25,9.246
2011,1,2,2,30,9.323
2011,1,2,2,35,9.372
2011,1,2,2,40,9.417
2011,1,2,2,45,9.5
2011,1,2,2,50,9.61
2011,1,2,2,55,9.665000000000001
2011,1,2,3,0,9.686
2011,1,2,3,5,9.738
2011,1,2,3,10,9.841000000000001
2011,1,2,3,15,9.918000000000001
2011,1,2,3,20,9.924
2011,1,2,3,25,9.878
2011,1,2,3,30,9.808
2011,1,2,3,35,9.774000000000001
2011,1,2,3,40,9.802
2011,1,2,3,45,9.829
2011,1,2,3,50,9.848
2011,1,2,3,55,9.848
2011,1,2,4,0,9.777000000000001
2011,1,2,4,5,9.545
2011,1,2,4,10,9.204
2011,1,2,4,15,8.871
2011,1,2,4,20,8.56
2011,1,2,4,25,8.294
2011,1,2,4,30,8.09
2011,1,2,4,35,7.861
2011,1,2,4,40,7.586
2011,1,2,4,45,7.315
2011,1,2,4,50,7.034
2011,1,2,4,55,6.817
2011,1,2,5,0,6.689
2011,1,2,5,5,6.524
2011,1,2,5,10,6.408
2011,1,2,5,15,6.347
2011,1,2,5,20,6.341
2011,1,2,5,25,6.2860000000000005
2011,1,2,5,30,6.247
2011,1,2,5,35,6.305
2011,1,2,5,40,6.369
2011,1,2,5,45,6.436
2011,1,2,5,50,6.555
2011,1,2,5,55,6.646
