SiteID, 124266.0,Site Timezone,-8.0,Data Timezone,-8.0
Longitude, -121.114151
Latitude, 46.46537
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,1,1,23,0,0.146
2011,1,1,23,5,0.195
2011,1,1,23,10,0.253
2011,1,1,23,15,0.341
2011,1,1,23,20,0.421
2011,1,1,23,25,0.424
2011,1,1,23,30,0.381
2011,1,1,23,35,0.363
2011,1,1,23,40,0.34800000000000003
2011,1,1,23,45,0.363
2011,1,1,23,50,0.393
2011,1,1,23,55,0.341
2011,1,2,0,0,0.253
2011,1,2,0,5,0.18
2011,1,2,0,10,0.167
2011,1,2,0,15,0.158
2011,1,2,0,20,0.213
2011,1,2,0,25,0.329
2011,1,2,0,30,0.366
2011,1,2,0,35,0.375
2011,1,2,0,40,0.418
2011,1,2,0,45,0.427
2011,1,2,0,50,0.41500000000000004
2011,1,2,0,55,0.421
2011,1,2,1,0,0.433
2011,1,2,1,5,0.47300000000000003
2011,1,2,1,10,0.531
2011,1,2,1,15,0.558
2011,1,2,1,20,0.561
2011,1,2,1,25,0.543
2011,1,2,1,30,0.491
2011,1,2,1,35,0.436
2011,1,2,1,40,0.381
2011,1,2,1,45,0.317
2011,1,2,1,50,0.296
2011,1,2,1,55,0.338
2011,1,2,2,0,0.39
2011,1,2,2,5,0.43
2011,1,2,2,10,0.433
2011,1,2,2,15,0.399
2011,1,2,2,20,0.34500000000000003
2011,1,2,2,25,0.32
2011,1,2,2,30,0.338
2011,1,2,2,35,0.369
2011,1,2,2,40,0.378
2011,1,2,2,45,0.363
2011,1,2,2,50,0.34400000000000003
2011,1,2,2,55,0.32
2011,1,2,3,0,0.28
2011,1,2,3,5,0.192
2011,1,2,3,10,0.122
2011,1,2,3,15,0.058
2011,1,2,3,20,0.079
2011,1,2,3,25,0.128
2011,1,2,3,30,0.113
2011,1,2,3,35,0.14300000000000002
2011,1,2,3,40,0.232
2011,1,2,3,45,0.28300000000000003
2011,1,2,3,50,0.28
2011,1,2,3,55,0.262
2011,1,2,4,0,0.259
2011,1,2,4,5,0.299
2011,1,2,4,10,0.357
2011,1,2,4,15,0.39
2011,1,2,4,20,0.399
2011,1,2,4,25,0.381
2011,1,2,4,30,0.354
2011,1,2,4,35,0.363
2011,1,2,4,40,0.338
2011,1,2,4,45,0.293
2011,1,2,4,50,0.296
2011,1,2,4,55,0.302
2011,1,2,5,0,0.28700000000000003
2011,1,2,5,5,0.299
2011,1,2,5,10,0.311
2011,1,2,5,15,0.314
2011,1,2,5,20,0.338
2011,1,2,5,25,0.341
2011,1,2,5,30,0.326
2011,1,2,5,35,0.384
2011,1,2,5,40,0.47300000000000003
2011,1,2,5,45,0.525
2011,1,2,5,50,0.598
2011,1,2,5,55,0.665
2011,1,2,6,0,0.711
2011,1,2,6,5,0.744
2011,1,2,6,10,0.76
2011,1,2,6,15,0.796
2011,1,2,6,20,0.879
2011,1,2,6,25,0.9490000000000001
2011,1,2,6,30,0.985
2011,1,2,6,35,1.016
2011,1,2,6,40,1.037
2011,1,2,6,45,1.04
2011,1,2,6,50,1.059
2011,1,2,6,55,1.107
2011,1,2,7,0,1.1380000000000001
2011,1,2,7,5,1.153
2011,1,2,7,10,1.208
2011,1,2,7,15,1.266
2011,1,2,7,20,1.294
2011,1,2,7,25,1.297
2011,1,2,7,30,1.327
2011,1,2,7,35,1.364
2011,1,2,7,40,1.416
2011,1,2,7,45,1.474
2011,1,2,7,50,1.538
2011,1,2,7,55,1.614
2011,1,2,8,0,1.696
2011,1,2,8,5,1.764
2011,1,2,8,10,1.819
2011,1,2,8,15,1.855
2011,1,2,8,20,1.8980000000000001
2011,1,2,8,25,1.953
2011,1,2,8,30,1.98
2011,1,2,8,35,2.017
2011,1,2,8,40,2.066
2011,1,2,8,45,2.099
2011,1,2,8,50,2.102
2011,1,2,8,55,2.081
2011,1,2,9,0,2.032
2011,1,2,9,5,2.008
2011,1,2,9,10,2.0020000000000002
2011,1,2,9,15,2.02
2011,1,2,9,20,2.054
2011,1,2,9,25,2.084
2011,1,2,9,30,2.124
2011,1,2,9,35,2.194
2011,1,2,9,40,2.282
2011,1,2,9,45,2.353
2011,1,2,9,50,2.331
2011,1,2,9,55,2.27
2011,1,2,10,0,2.212
2011,1,2,10,5,2.1390000000000002
2011,1,2,10,10,2.09
2011,1,2,10,15,2.087
2011,1,2,10,20,2.051
2011,1,2,10,25,2.017
2011,1,2,10,30,1.977
2011,1,2,10,35,1.977
2011,1,2,10,40,1.95
2011,1,2,10,45,1.901
2011,1,2,10,50,1.877
2011,1,2,10,55,1.855
2011,1,2,11,0,1.822
2011,1,2,11,5,1.815
2011,1,2,11,10,1.858
2011,1,2,11,15,1.9100000000000001
2011,1,2,11,20,1.968
2011,1,2,11,25,1.995
2011,1,2,11,30,1.983
2011,1,2,11,35,1.95
2011,1,2,11,40,1.895
2011,1,2,11,45,1.849
2011,1,2,11,50,1.822
2011,1,2,11,55,1.7790000000000001
2011,1,2,12,0,1.745
2011,1,2,12,5,1.73
2011,1,2,12,10,1.693
2011,1,2,12,15,1.651
2011,1,2,12,20,1.611
2011,1,2,12,25,1.568
2011,1,2,12,30,1.532
2011,1,2,12,35,1.498
2011,1,2,12,40,1.464
2011,1,2,12,45,1.425
2011,1,2,12,50,1.373
2011,1,2,12,55,1.26
2011,1,2,13,0,1.135
2011,1,2,13,5,1.049
2011,1,2,13,10,0.991
2011,1,2,13,15,0.9490000000000001
2011,1,2,13,20,0.915
2011,1,2,13,25,0.872
2011,1,2,13,30,0.842
2011,1,2,13,35,0.845
2011,1,2,13,40,0.854
2011,1,2,13,45,0.872
2011,1,2,13,50,0.97
2011,1,2,13,55,1.086
2011,1,2,14,0,1.175
2011,1,2,14,5,1.26
2011,1,2,14,10,1.342
2011,1,2,14,15,1.4040000000000001
2011,1,2,14,20,1.452
2011,1,2,14,25,1.498
2011,1,2,14,30,1.5350000000000001
2011,1,2,14,35,1.614
2011,1,2,14,40,1.703
2011,1,2,14,45,1.8
2011,1,2,14,50,1.956
2011,1,2,14,55,2.105
2011,1,2,15,0,2.194
2011,1,2,15,5,2.261
2011,1,2,15,10,2.325
2011,1,2,15,15,2.392
2011,1,2,15,20,2.462
2011,1,2,15,25,2.545
2011,1,2,15,30,2.633
2011,1,2,15,35,2.688
2011,1,2,15,40,2.694
2011,1,2,15,45,2.685
2011,1,2,15,50,2.685
2011,1,2,15,55,2.7
2011,1,2,16,0,2.694
2011,1,2,16,5,2.664
2011,1,2,16,10,2.618
2011,1,2,16,15,2.563
2011,1,2,16,20,2.493
2011,1,2,16,25,2.426
2011,1,2,16,30,2.365
2011,1,2,16,35,2.31
2011,1,2,16,40,2.258
2011,1,2,16,45,2.23
2011,1,2,16,50,2.23
2011,1,2,16,55,2.218
2011,1,2,17,0,2.227
2011,1,2,17,5,2.258
2011,1,2,17,10,2.2880000000000003
2011,1,2,17,15,2.322
2011,1,2,17,20,2.349
2011,1,2,17,25,2.365
2011,1,2,17,30,2.3770000000000002
2011,1,2,17,35,2.395
2011,1,2,17,40,2.423
2011,1,2,17,45,2.447
2011,1,2,17,50,2.462
2011,1,2,17,55,2.45
2011,1,2,18,0,2.414
2011,1,2,18,5,2.374
2011,1,2,18,10,2.334
2011,1,2,18,15,2.295
2011,1,2,18,20,2.282
2011,1,2,18,25,2.2880000000000003
2011,1,2,18,30,2.307
2011,1,2,18,35,2.322
2011,1,2,18,40,2.346
2011,1,2,18,45,2.3890000000000002
2011,1,2,18,50,2.423
2011,1,2,18,55,2.441
2011,1,2,19,0,2.444
2011,1,2,19,5,2.447
2011,1,2,19,10,2.42
2011,1,2,19,15,2.359
2011,1,2,19,20,2.316
2011,1,2,19,25,2.285
2011,1,2,19,30,2.267
2011,1,2,19,35,2.282
2011,1,2,19,40,2.301
2011,1,2,19,45,2.298
2011,1,2,19,50,2.313
2011,1,2,19,55,2.353
2011,1,2,20,0,2.3770000000000002
2011,1,2,20,5,2.392
2011,1,2,20,10,2.4170000000000003
2011,1,2,20,15,2.453
2011,1,2,20,20,2.475
2011,1,2,20,25,2.481
2011,1,2,20,30,2.475
2011,1,2,20,35,2.469
2011,1,2,20,40,2.481
2011,1,2,20,45,2.493
2011,1,2,20,50,2.499
2011,1,2,20,55,2.484
2011,1,2,21,0,2.453
2011,1,2,21,5,2.432
2011,1,2,21,10,2.414
2011,1,2,21,15,2.392
2011,1,2,21,20,2.398
2011,1,2,21,25,2.432
2011,1,2,21,30,2.462
2011,1,2,21,35,2.499
2011,1,2,21,40,2.545
2011,1,2,21,45,2.578
2011,1,2,21,50,2.6
2011,1,2,21,55,2.612
2011,1,2,22,0,2.646
2011,1,2,22,5,2.685
2011,1,2,22,10,2.746
2011,1,2,22,15,2.838
2011,1,2,22,20,2.951
2011,1,2,22,25,3.0420000000000003
2011,1,2,22,30,3.076
2011,1,2,22,35,3.1
2011,1,2,22,40,3.125
2011,1,2,22,45,3.134
2011,1,2,22,50,3.146
2011,1,2,22,55,3.164
2011,1,2,23,0,3.192
2011,1,2,23,5,3.198
2011,1,2,23,10,3.189
2011,1,2,23,15,3.186
2011,1,2,23,20,3.174
2011,1,2,23,25,3.1430000000000002
2011,1,2,23,30,3.119
2011,1,2,23,35,3.1310000000000002
2011,1,2,23,40,3.174
2011,1,2,23,45,3.216
2011,1,2,23,50,3.2800000000000002
2011,1,2,23,55,3.329
2011,1,3,0,0,3.344
2011,1,3,0,5,3.354
2011,1,3,0,10,3.378
2011,1,3,0,15,3.402
2011,1,3,0,20,3.424
2011,1,3,0,25,3.4450000000000003
2011,1,3,0,30,3.5
2011,1,3,0,35,3.537
2011,1,3,0,40,3.531
2011,1,3,0,45,3.515
2011,1,3,0,50,3.5
2011,1,3,0,55,3.491
2011,1,3,1,0,3.494
2011,1,3,1,5,3.512
2011,1,3,1,10,3.5340000000000003
2011,1,3,1,15,3.5180000000000002
2011,1,3,1,20,3.509
2011,1,3,1,25,3.524
2011,1,3,1,30,3.527
2011,1,3,1,35,3.503
2011,1,3,1,40,3.488
2011,1,3,1,45,3.479
2011,1,3,1,50,3.476
2011,1,3,1,55,3.466
2011,1,3,2,0,3.43
2011,1,3,2,5,3.387
2011,1,3,2,10,3.351
2011,1,3,2,15,3.3200000000000003
2011,1,3,2,20,3.305
2011,1,3,2,25,3.311
2011,1,3,2,30,3.3200000000000003
2011,1,3,2,35,3.332
2011,1,3,2,40,3.354
2011,1,3,2,45,3.375
2011,1,3,2,50,3.384
2011,1,3,2,55,3.3810000000000002
2011,1,3,3,0,3.387
2011,1,3,3,5,3.387
2011,1,3,3,10,3.3810000000000002
2011,1,3,3,15,3.396
2011,1,3,3,20,3.408
2011,1,3,3,25,3.418
2011,1,3,3,30,3.436
2011,1,3,3,35,3.442
2011,1,3,3,40,3.436
2011,1,3,3,45,3.442
2011,1,3,3,50,3.454
2011,1,3,3,55,3.479
2011,1,3,4,0,3.494
2011,1,3,4,5,3.5060000000000002
2011,1,3,4,10,3.512
2011,1,3,4,15,3.512
2011,1,3,4,20,3.5180000000000002
2011,1,3,4,25,3.5180000000000002
2011,1,3,4,30,3.509
2011,1,3,4,35,3.503
2011,1,3,4,40,3.494
2011,1,3,4,45,3.482
2011,1,3,4,50,3.466
2011,1,3,4,55,3.436
2011,1,3,5,0,3.402
2011,1,3,5,5,3.369
2011,1,3,5,10,3.332
2011,1,3,5,15,3.302
2011,1,3,5,20,3.259
2011,1,3,5,25,3.219
2011,1,3,5,30,3.192
2011,1,3,5,35,3.1830000000000003
2011,1,3,5,40,3.186
2011,1,3,5,45,3.17
2011,1,3,5,50,3.17
2011,1,3,5,55,3.192
2011,1,3,6,0,3.204
2011,1,3,6,5,3.207
2011,1,3,6,10,3.216
2011,1,3,6,15,3.228
2011,1,3,6,20,3.25
2011,1,3,6,25,3.25
2011,1,3,6,30,3.231
2011,1,3,6,35,3.213
2011,1,3,6,40,3.1830000000000003
2011,1,3,6,45,3.1310000000000002
2011,1,3,6,50,3.073
2011,1,3,6,55,3.003
2011,1,3,7,0,2.939
2011,1,3,7,5,2.8810000000000002
2011,1,3,7,10,2.829
2011,1,3,7,15,2.7800000000000002
2011,1,3,7,20,2.713
2011,1,3,7,25,2.646
2011,1,3,7,30,2.597
2011,1,3,7,35,2.569
2011,1,3,7,40,2.566
2011,1,3,7,45,2.575
2011,1,3,7,50,2.588
2011,1,3,7,55,2.609
2011,1,3,8,0,2.649
2011,1,3,8,5,2.673
2011,1,3,8,10,2.694
2011,1,3,8,15,2.725
2011,1,3,8,20,2.737
2011,1,3,8,25,2.731
2011,1,3,8,30,2.71
2011,1,3,8,35,2.685
2011,1,3,8,40,2.673
2011,1,3,8,45,2.676
2011,1,3,8,50,2.6790000000000003
2011,1,3,8,55,2.694
2011,1,3,9,0,2.7
2011,1,3,9,5,2.691
2011,1,3,9,10,2.691
2011,1,3,9,15,2.716
2011,1,3,9,20,2.7680000000000002
2011,1,3,9,25,2.847
2011,1,3,9,30,2.954
2011,1,3,9,35,3.082
2011,1,3,9,40,3.219
2011,1,3,9,45,3.347
2011,1,3,9,50,3.469
2011,1,3,9,55,3.573
2011,1,3,10,0,3.665
2011,1,3,10,5,3.717
2011,1,3,10,10,3.723
2011,1,3,10,15,3.677
2011,1,3,10,20,3.677
2011,1,3,10,25,3.64
2011,1,3,10,30,3.592
2011,1,3,10,35,3.494
2011,1,3,10,40,3.424
2011,1,3,10,45,3.378
2011,1,3,10,50,3.323
2011,1,3,10,55,3.293
2011,1,3,11,0,3.293
2011,1,3,11,5,3.317
2011,1,3,11,10,3.329
2011,1,3,11,15,3.351
2011,1,3,11,20,3.372
2011,1,3,11,25,3.402
2011,1,3,11,30,3.442
2011,1,3,11,35,3.485
2011,1,3,11,40,3.543
2011,1,3,11,45,3.592
2011,1,3,11,50,3.6310000000000002
2011,1,3,11,55,3.686
2011,1,3,12,0,3.735
2011,1,3,12,5,3.762
2011,1,3,12,10,3.7840000000000003
2011,1,3,12,15,3.793
2011,1,3,12,20,3.799
2011,1,3,12,25,3.805
2011,1,3,12,30,3.805
2011,1,3,12,35,3.814
2011,1,3,12,40,3.8360000000000003
2011,1,3,12,45,3.869
2011,1,3,12,50,3.9090000000000003
2011,1,3,12,55,3.939
2011,1,3,13,0,3.967
2011,1,3,13,5,4.006
2011,1,3,13,10,4.077
2011,1,3,13,15,4.1530000000000005
2011,1,3,13,20,4.251
2011,1,3,13,25,4.324
2011,1,3,13,30,4.36
2011,1,3,13,35,4.376
2011,1,3,13,40,4.357
2011,1,3,13,45,4.321
2011,1,3,13,50,4.281
2011,1,3,13,55,4.223
2011,1,3,14,0,4.159
2011,1,3,14,5,4.095
2011,1,3,14,10,4.04
2011,1,3,14,15,4.0
2011,1,3,14,20,3.997
2011,1,3,14,25,3.967
2011,1,3,14,30,3.927
2011,1,3,14,35,3.878
2011,1,3,14,40,3.8320000000000003
2011,1,3,14,45,3.774
2011,1,3,14,50,3.7070000000000003
2011,1,3,14,55,3.637
2011,1,3,15,0,3.573
2011,1,3,15,5,3.515
2011,1,3,15,10,3.463
2011,1,3,15,15,3.432
2011,1,3,15,20,3.432
2011,1,3,15,25,3.457
2011,1,3,15,30,3.5060000000000002
2011,1,3,15,35,3.5700000000000003
2011,1,3,15,40,3.6430000000000002
2011,1,3,15,45,3.7070000000000003
2011,1,3,15,50,3.744
2011,1,3,15,55,3.732
2011,1,3,16,0,3.68
2011,1,3,16,5,3.594
2011,1,3,16,10,3.481
2011,1,3,16,15,3.347
2011,1,3,16,20,3.213
2011,1,3,16,25,3.088
2011,1,3,16,30,2.984
2011,1,3,16,35,2.8890000000000002
2011,1,3,16,40,2.831
2011,1,3,16,45,2.786
2011,1,3,16,50,2.7520000000000002
2011,1,3,16,55,2.743
2011,1,3,17,0,2.7520000000000002
2011,1,3,17,5,2.761
2011,1,3,17,10,2.77
2011,1,3,17,15,2.786
2011,1,3,17,20,2.819
2011,1,3,17,25,2.853
2011,1,3,17,30,2.8890000000000002
2011,1,3,17,35,2.923
2011,1,3,17,40,2.9410000000000003
2011,1,3,17,45,2.935
2011,1,3,17,50,2.908
2011,1,3,17,55,2.862
2011,1,3,18,0,2.798
2011,1,3,18,5,2.7
2011,1,3,18,10,2.596
2011,1,3,18,15,2.505
2011,1,3,18,20,2.438
2011,1,3,18,25,2.386
2011,1,3,18,30,2.355
2011,1,3,18,35,2.322
2011,1,3,18,40,2.31
2011,1,3,18,45,2.2880000000000003
2011,1,3,18,50,2.249
2011,1,3,18,55,2.191
2011,1,3,19,0,2.133
2011,1,3,19,5,2.081
2011,1,3,19,10,2.032
2011,1,3,19,15,1.989
2011,1,3,19,20,1.965
2011,1,3,19,25,1.962
2011,1,3,19,30,1.974
2011,1,3,19,35,1.986
2011,1,3,19,40,2.005
2011,1,3,19,45,2.0140000000000002
2011,1,3,19,50,2.008
2011,1,3,19,55,1.977
2011,1,3,20,0,1.94
2011,1,3,20,5,1.901
2011,1,3,20,10,1.852
2011,1,3,20,15,1.7910000000000001
2011,1,3,20,20,1.742
2011,1,3,20,25,1.718
2011,1,3,20,30,1.715
2011,1,3,20,35,1.733
2011,1,3,20,40,1.7570000000000001
2011,1,3,20,45,1.7850000000000001
2011,1,3,20,50,1.803
2011,1,3,20,55,1.815
2011,1,3,21,0,1.815
2011,1,3,21,5,1.806
2011,1,3,21,10,1.7850000000000001
2011,1,3,21,15,1.7510000000000001
2011,1,3,21,20,1.715
2011,1,3,21,25,1.675
2011,1,3,21,30,1.635
2011,1,3,21,35,1.602
2011,1,3,21,40,1.587
2011,1,3,21,45,1.583
2011,1,3,21,50,1.58
2011,1,3,21,55,1.587
2011,1,3,22,0,1.599
2011,1,3,22,5,1.62
2011,1,3,22,10,1.6380000000000001
2011,1,3,22,15,1.6380000000000001
2011,1,3,22,20,1.6320000000000001
2011,1,3,22,25,1.617
2011,1,3,22,30,1.599
2011,1,3,22,35,1.577
2011,1,3,22,40,1.574
2011,1,3,22,45,1.596
2011,1,3,22,50,1.629
2011,1,3,22,55,1.681
2011,1,3,23,0,1.739
2011,1,3,23,5,1.794
2011,1,3,23,10,1.83
2011,1,3,23,15,1.83
2011,1,3,23,20,1.809
2011,1,3,23,25,1.772
2011,1,3,23,30,1.7510000000000001
2011,1,3,23,35,1.748
2011,1,3,23,40,1.766
2011,1,3,23,45,1.809
2011,1,3,23,50,1.861
2011,1,3,23,55,1.907
2011,1,4,0,0,1.931
2011,1,4,0,5,1.953
2011,1,4,0,10,1.986
2011,1,4,0,15,2.035
2011,1,4,0,20,2.102
2011,1,4,0,25,2.169
2011,1,4,0,30,2.227
2011,1,4,0,35,2.27
2011,1,4,0,40,2.301
2011,1,4,0,45,2.319
2011,1,4,0,50,2.343
2011,1,4,0,55,2.392
2011,1,4,1,0,2.456
2011,1,4,1,5,2.557
2011,1,4,1,10,2.661
2011,1,4,1,15,2.774
2011,1,4,1,20,2.8930000000000002
2011,1,4,1,25,3.015
2011,1,4,1,30,3.146
2011,1,4,1,35,3.289
