SiteID, 9773.0,Site Timezone,-6.0,Data Timezone,-6.0
Longitude, -100.212769
Latitude, 32.135536
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,1,1,0,0,4.333
2011,1,1,0,5,4.367
2011,1,1,0,10,4.474
2011,1,1,0,15,4.626
2011,1,1,0,20,4.736
2011,1,1,0,25,4.816
2011,1,1,0,30,4.843
2011,1,1,0,35,4.819
2011,1,1,0,40,4.84
2011,1,1,0,45,4.907
2011,1,1,0,50,4.934
2011,1,1,0,55,4.974
2011,1,1,1,0,5.0840000000000005
2011,1,1,1,5,5.203
2011,1,1,1,10,5.313
2011,1,1,1,15,5.404
2011,1,1,1,20,5.426
2011,1,1,1,25,5.398
2011,1,1,1,30,5.3580000000000005
2011,1,1,1,35,5.3340000000000005
2011,1,1,1,40,5.34
2011,1,1,1,45,5.41
2011,1,1,1,50,5.542
2011,1,1,1,55,5.63
2011,1,1,2,0,5.603
2011,1,1,2,5,5.545
2011,1,1,2,10,5.566
2011,1,1,2,15,5.49
2011,1,1,2,20,5.356
2011,1,1,2,25,5.349
2011,1,1,2,30,5.3950000000000005
2011,1,1,2,35,5.386
2011,1,1,2,40,5.398
2011,1,1,2,45,5.737
2011,1,1,2,50,6.0120000000000005
2011,1,1,2,55,6.131
2011,1,1,3,0,6.253
2011,1,1,3,5,6.375
2011,1,1,3,10,6.564
2011,1,1,3,15,6.796
2011,1,1,3,20,6.921
2011,1,1,3,25,6.799
2011,1,1,3,30,6.432
2011,1,1,3,35,5.889
2011,1,1,3,40,5.386
2011,1,1,3,45,5.127
2011,1,1,3,50,5.075
2011,1,1,3,55,5.2700000000000005
2011,1,1,4,0,5.5360000000000005
2011,1,1,4,5,5.655
2011,1,1,4,10,5.63
2011,1,1,4,15,5.572
2011,1,1,4,20,5.496
2011,1,1,4,25,5.3100000000000005
2011,1,1,4,30,5.154
2011,1,1,4,35,5.093
2011,1,1,4,40,4.989
2011,1,1,4,45,4.824
2011,1,1,4,50,4.84
2011,1,1,4,55,5.002
2011,1,1,5,0,5.316
2011,1,1,5,5,5.774
2011,1,1,5,10,6.0360000000000005
2011,1,1,5,15,6.094
2011,1,1,5,20,6.299
2011,1,1,5,25,6.766
2011,1,1,5,30,7.266
2011,1,1,5,35,7.495
2011,1,1,5,40,7.59
2011,1,1,5,45,7.825
2011,1,1,5,50,8.002
2011,1,1,5,55,8.044
2011,1,1,6,0,8.221
2011,1,1,6,5,8.548
2011,1,1,6,10,8.716
2011,1,1,6,15,8.700000000000001
2011,1,1,6,20,8.615
2011,1,1,6,25,8.502
2011,1,1,6,30,8.426
2011,1,1,6,35,8.368
2011,1,1,6,40,8.267
2011,1,1,6,45,8.127
2011,1,1,6,50,7.9590000000000005
2011,1,1,6,55,7.788
2011,1,1,7,0,7.632000000000001
2011,1,1,7,5,7.489
2011,1,1,7,10,7.364
2011,1,1,7,15,7.22
2011,1,1,7,20,7.059
2011,1,1,7,25,6.976
2011,1,1,7,30,6.9670000000000005
2011,1,1,7,35,6.934
2011,1,1,7,40,6.924
2011,1,1,7,45,6.97
2011,1,1,7,50,6.988
2011,1,1,7,55,6.9270000000000005
2011,1,1,8,0,6.872
2011,1,1,8,5,6.863
2011,1,1,8,10,6.9670000000000005
2011,1,1,8,15,7.223
2011,1,1,8,20,7.477
2011,1,1,8,25,7.727
2011,1,1,8,30,7.971
2011,1,1,8,35,8.038
2011,1,1,8,40,8.005
2011,1,1,8,45,8.111
2011,1,1,8,50,8.182
2011,1,1,8,55,7.9830000000000005
2011,1,1,9,0,7.916
2011,1,1,9,5,7.361
2011,1,1,9,10,7.214
2011,1,1,9,15,7.248
2011,1,1,9,20,7.498
2011,1,1,9,25,7.788
2011,1,1,9,30,7.928
2011,1,1,9,35,7.846
2011,1,1,9,40,7.638
2011,1,1,9,45,7.474
2011,1,1,9,50,7.431
2011,1,1,9,55,7.455
2011,1,1,10,0,7.473
2011,1,1,10,5,7.422000000000001
2011,1,1,10,10,7.272
2011,1,1,10,15,7.08
2011,1,1,10,20,6.918
2011,1,1,10,25,6.793
2011,1,1,10,30,6.7170000000000005
2011,1,1,10,35,6.698
2011,1,1,10,40,6.686
2011,1,1,10,45,6.622
2011,1,1,10,50,6.482
2011,1,1,10,55,6.296
2011,1,1,11,0,6.1000000000000005
2011,1,1,11,5,5.908
2011,1,1,11,10,5.6850000000000005
2011,1,1,11,15,5.472
2011,1,1,11,20,5.331
2011,1,1,11,25,5.142
2011,1,1,11,30,4.87
2011,1,1,11,35,4.7090000000000005
2011,1,1,11,40,4.727
2011,1,1,11,45,4.825
2011,1,1,11,50,4.938
2011,1,1,11,55,5.005
2011,1,1,12,0,5.008
2011,1,1,12,5,5.014
2011,1,1,12,10,4.965
2011,1,1,12,15,4.831
2011,1,1,12,20,4.672
2011,1,1,12,25,4.535
2011,1,1,12,30,4.4030000000000005
2011,1,1,12,35,4.306
2011,1,1,12,40,4.187
2011,1,1,12,45,4.037
2011,1,1,12,50,3.946
2011,1,1,12,55,3.8970000000000002
2011,1,1,13,0,3.918
2011,1,1,13,5,3.924
2011,1,1,13,10,3.872
2011,1,1,13,15,3.75
2011,1,1,13,20,3.579
2011,1,1,13,25,3.485
2011,1,1,13,30,3.463
2011,1,1,13,35,3.463
2011,1,1,13,40,3.5060000000000002
2011,1,1,13,45,3.5300000000000002
2011,1,1,13,50,3.469
2011,1,1,13,55,3.372
2011,1,1,14,0,3.314
2011,1,1,14,5,3.353
2011,1,1,14,10,3.494
2011,1,1,14,15,3.7070000000000003
2011,1,1,14,20,3.936
2011,1,1,14,25,4.15
2011,1,1,14,30,4.345
2011,1,1,14,35,4.51
2011,1,1,14,40,4.6690000000000005
2011,1,1,14,45,4.8790000000000004
2011,1,1,14,50,5.175
2011,1,1,14,55,5.496
2011,1,1,15,0,5.673
2011,1,1,15,5,5.618
2011,1,1,15,10,5.4750000000000005
2011,1,1,15,15,5.414
2011,1,1,15,20,5.417
2011,1,1,15,25,5.368
2011,1,1,15,30,5.246
2011,1,1,15,35,5.148
2011,1,1,15,40,5.087
2011,1,1,15,45,4.995
