SiteID, 33928.0,Site Timezone,-8.0,Data Timezone,-8.0
Longitude, -118.727661
Latitude, 34.864147
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,1,1,0,0,5.862
2011,1,1,0,5,5.896
2011,1,1,0,10,5.914
2011,1,1,0,15,5.902
2011,1,1,0,20,5.902
2011,1,1,0,25,5.923
2011,1,1,0,30,5.917
2011,1,1,0,35,5.853
2011,1,1,0,40,5.7490000000000006
2011,1,1,0,45,5.655
2011,1,1,0,50,5.572
2011,1,1,0,55,5.481
2011,1,1,1,0,5.365
2011,1,1,1,5,5.261
2011,1,1,1,10,5.191
2011,1,1,1,15,5.151
2011,1,1,1,20,5.16
2011,1,1,1,25,5.1850000000000005
2011,1,1,1,30,5.215
2011,1,1,1,35,5.255
2011,1,1,1,40,5.2700000000000005
2011,1,1,1,45,5.245
2011,1,1,1,50,5.206
2011,1,1,1,55,5.206
2011,1,1,2,0,5.206
2011,1,1,2,5,5.215
2011,1,1,2,10,5.257
2011,1,1,2,15,5.346
2011,1,1,2,20,5.45
2011,1,1,2,25,5.532
2011,1,1,2,30,5.569
2011,1,1,2,35,5.5840000000000005
2011,1,1,2,40,5.593
2011,1,1,2,45,5.605
2011,1,1,2,50,5.609
2011,1,1,2,55,5.609
2011,1,1,3,0,5.627
2011,1,1,3,5,5.676
2011,1,1,3,10,5.706
2011,1,1,3,15,5.715
2011,1,1,3,20,5.755
2011,1,1,3,25,5.816
2011,1,1,3,30,5.859
2011,1,1,3,35,5.877
2011,1,1,3,40,5.859
2011,1,1,3,45,5.78
2011,1,1,3,50,5.697
2011,1,1,3,55,5.651
2011,1,1,4,0,5.633
2011,1,1,4,5,5.618
2011,1,1,4,10,5.59
2011,1,1,4,15,5.566
2011,1,1,4,20,5.557
2011,1,1,4,25,5.5600000000000005
2011,1,1,4,30,5.554
2011,1,1,4,35,5.547
2011,1,1,4,40,5.5600000000000005
2011,1,1,4,45,5.593
2011,1,1,4,50,5.605
2011,1,1,4,55,5.593
2011,1,1,5,0,5.5600000000000005
2011,1,1,5,5,5.551
2011,1,1,5,10,5.557
2011,1,1,5,15,5.572
2011,1,1,5,20,5.59
2011,1,1,5,25,5.63
2011,1,1,5,30,5.691
2011,1,1,5,35,5.7490000000000006
2011,1,1,5,40,5.798
2011,1,1,5,45,5.853
2011,1,1,5,50,5.929
2011,1,1,5,55,6.011
2011,1,1,6,0,6.0600000000000005
2011,1,1,6,5,6.088
2011,1,1,6,10,6.127
2011,1,1,6,15,6.1610000000000005
2011,1,1,6,20,6.182
2011,1,1,6,25,6.204
2011,1,1,6,30,6.2250000000000005
2011,1,1,6,35,6.265000000000001
2011,1,1,6,40,6.2620000000000005
2011,1,1,6,45,6.222
2011,1,1,6,50,6.179
2011,1,1,6,55,6.140000000000001
2011,1,1,7,0,6.082
2011,1,1,7,5,6.0200000000000005
2011,1,1,7,10,5.981
2011,1,1,7,15,5.966
2011,1,1,7,20,5.978
2011,1,1,7,25,5.99
2011,1,1,7,30,5.987
2011,1,1,7,35,5.969
2011,1,1,7,40,5.99
2011,1,1,7,45,6.051
2011,1,1,7,50,6.109
2011,1,1,7,55,6.1240000000000006
2011,1,1,8,0,6.106
2011,1,1,8,5,6.042
