SiteID, 121245.0,Site Timezone,-8.0,Data Timezone,-8.0
Longitude, -120.319565
Latitude, 45.780666
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,1,1,0,0,11.120000000000001
2011,1,1,0,5,11.09
2011,1,1,0,10,11.05
2011,1,1,0,15,11.014
2011,1,1,0,20,10.983
2011,1,1,0,25,10.946
2011,1,1,0,30,10.949
2011,1,1,0,35,10.949
2011,1,1,0,40,10.959
2011,1,1,0,45,10.971
2011,1,1,0,50,10.968
2011,1,1,0,55,10.968
2011,1,1,1,0,10.98
2011,1,1,1,5,11.007
2011,1,1,1,10,11.062
2011,1,1,1,15,11.117
2011,1,1,1,20,11.139
2011,1,1,1,25,11.129
2011,1,1,1,30,11.105
2011,1,1,1,35,11.059000000000001
2011,1,1,1,40,11.013
2011,1,1,1,45,10.995000000000001
2011,1,1,1,50,10.983
2011,1,1,1,55,10.956
2011,1,1,2,0,10.922
2011,1,1,2,5,10.901
2011,1,1,2,10,10.879
2011,1,1,2,15,10.852
2011,1,1,2,20,10.818
2011,1,1,2,25,10.766
2011,1,1,2,30,10.699
2011,1,1,2,35,10.620000000000001
2011,1,1,2,40,10.537
2011,1,1,2,45,10.437
2011,1,1,2,50,10.318
2011,1,1,2,55,10.199
2011,1,1,3,0,10.113
2011,1,1,3,5,10.061
2011,1,1,3,10,9.994
2011,1,1,3,15,9.927
2011,1,1,3,20,9.897
2011,1,1,3,25,9.897
2011,1,1,3,30,9.89
2011,1,1,3,35,9.881
2011,1,1,3,40,9.884
2011,1,1,3,45,9.903
2011,1,1,3,50,9.933
2011,1,1,3,55,9.961
2011,1,1,4,0,9.988
2011,1,1,4,5,10.022
2011,1,1,4,10,10.061
2011,1,1,4,15,10.101
2011,1,1,4,20,10.135
2011,1,1,4,25,10.131
2011,1,1,4,30,10.131
2011,1,1,4,35,10.122
2011,1,1,4,40,10.113
2011,1,1,4,45,10.11
2011,1,1,4,50,10.119
2011,1,1,4,55,10.122
2011,1,1,5,0,10.11
2011,1,1,5,5,10.083
2011,1,1,5,10,10.046
2011,1,1,5,15,9.997
2011,1,1,5,20,9.921
2011,1,1,5,25,9.814
2011,1,1,5,30,9.747
2011,1,1,5,35,9.686
2011,1,1,5,40,9.622
2011,1,1,5,45,9.564
2011,1,1,5,50,9.469
2011,1,1,5,55,9.362
2011,1,1,6,0,9.298
2011,1,1,6,5,9.222
2011,1,1,6,10,9.149000000000001
2011,1,1,6,15,9.124
2011,1,1,6,20,9.097
2011,1,1,6,25,9.042
2011,1,1,6,30,8.969
2011,1,1,6,35,8.859
2011,1,1,6,40,8.737
2011,1,1,6,45,8.648
2011,1,1,6,50,8.56
2011,1,1,6,55,8.444
2011,1,1,7,0,8.337
2011,1,1,7,5,8.212
2011,1,1,7,10,8.105
2011,1,1,7,15,8.013
2011,1,1,7,20,7.913
2011,1,1,7,25,7.797000000000001
2011,1,1,7,30,7.696
2011,1,1,7,35,7.626
2011,1,1,7,40,7.574
2011,1,1,7,45,7.501
2011,1,1,7,50,7.446
2011,1,1,7,55,7.437
2011,1,1,8,0,7.434
2011,1,1,8,5,7.388
2011,1,1,8,10,7.33
2011,1,1,8,15,7.293
2011,1,1,8,20,7.25
2011,1,1,8,25,7.168
2011,1,1,8,30,7.067
2011,1,1,8,35,6.912
2011,1,1,8,40,6.719
2011,1,1,8,45,6.533
2011,1,1,8,50,6.268
2011,1,1,8,55,6.039
2011,1,1,9,0,5.828
2011,1,1,9,5,5.593
2011,1,1,9,10,5.2330000000000005
2011,1,1,9,15,4.91
2011,1,1,9,20,4.559
2011,1,1,9,25,4.269
2011,1,1,9,30,4.147
2011,1,1,9,35,4.132
2011,1,1,9,40,4.126
2011,1,1,9,45,4.0920000000000005
2011,1,1,9,50,4.0680000000000005
2011,1,1,9,55,3.979
2011,1,1,10,0,3.891
2011,1,1,10,5,3.8850000000000002
2011,1,1,10,10,3.927
2011,1,1,10,15,3.976
2011,1,1,10,20,4.016
2011,1,1,10,25,4.065
2011,1,1,10,30,4.123
2011,1,1,10,35,4.171
2011,1,1,10,40,4.174
2011,1,1,10,45,4.168
2011,1,1,10,50,4.168
2011,1,1,10,55,4.1530000000000005
2011,1,1,11,0,4.138
2011,1,1,11,5,4.0920000000000005
2011,1,1,11,10,4.077
2011,1,1,11,15,4.089
2011,1,1,11,20,4.123
2011,1,1,11,25,4.184
2011,1,1,11,30,4.2540000000000004
2011,1,1,11,35,4.348
2011,1,1,11,40,4.507
2011,1,1,11,45,4.672
2011,1,1,11,50,4.779
2011,1,1,11,55,4.849
2011,1,1,12,0,4.931
2011,1,1,12,5,5.011
2011,1,1,12,10,5.099
2011,1,1,12,15,5.175
2011,1,1,12,20,5.194
2011,1,1,12,25,5.218
2011,1,1,12,30,5.255
2011,1,1,12,35,5.297
2011,1,1,12,40,5.331
2011,1,1,12,45,5.325
2011,1,1,12,50,5.3100000000000005
2011,1,1,12,55,5.2940000000000005
2011,1,1,13,0,5.316
2011,1,1,13,5,5.371
2011,1,1,13,10,5.441
2011,1,1,13,15,5.508
2011,1,1,13,20,5.539
2011,1,1,13,25,5.5200000000000005
2011,1,1,13,30,5.517
2011,1,1,13,35,5.557
2011,1,1,13,40,5.603
2011,1,1,13,45,5.633
2011,1,1,13,50,5.655
2011,1,1,13,55,5.688
2011,1,1,14,0,5.74
2011,1,1,14,5,5.771
2011,1,1,14,10,5.813
2011,1,1,14,15,5.841
2011,1,1,14,20,5.862
2011,1,1,14,25,5.868
2011,1,1,14,30,5.859
2011,1,1,14,35,5.8500000000000005
2011,1,1,14,40,5.859
2011,1,1,14,45,5.838
2011,1,1,14,50,5.813
2011,1,1,14,55,5.813
2011,1,1,15,0,5.801
2011,1,1,15,5,5.792
2011,1,1,15,10,5.755
